0,1,2,3,4,5,6,7,8,9
808.0046,808.71704,815.32,807.655,809.1919,807.3451,800.3334,814.486,812.01917,807.9377
807.62085,808.29663,815.05597,807.22375,808.8857,807.2167,799.8789,814.0409,811.43494,807.5948
807.1839,807.8068,814.69226,806.7462,808.49506,806.9874,799.3739,813.5224,810.8134,807.1644
806.74097,807.30585,814.29395,806.26953,808.0771,806.71014,798.8718,812.9931,810.2046,806.7111
806.31866,806.82684,813.8995,805.8203,807.66614,806.41815,798.402,812.489,809.6364,806.2729
805.93036,806.3863,813.5288,805.41113,807.2806,806.1305,797.97754,812.0282,809.1215,805.86914
805.58075,805.99084,813.19086,805.0462,806.92865,805.8576,797.60223,811.61755,808.6635,805.5084
805.2704,805.6415,812.8887,804.72546,806.6134,805.60455,797.27515,811.2579,808.2615,805.1924
804.9974,805.33594,812.62177,804.4461,806.33435,805.3735,796.9927,810.9464,807.91156,804.91907
804.7584,805.0704,812.38745,804.20416,806.0891,805.16425,796.74976,810.6787,807.6087,804.6848
804.5499,804.8405,812.1825,803.99506,805.8745,804.9761,796.5414,810.4495,807.3474,804.4849
804.3681,804.6417,812.0037,803.81476,805.68726,804.8074,796.3628,810.2538,807.1224,804.3148
804.2096,804.47003,811.84766,803.6592,805.524,804.6567,796.2096,810.0866,806.92865,804.1699
804.0714,804.3216,811.7115,803.52466,805.38165,804.5223,796.07776,809.9438,806.7619,804.0464
803.9507,804.19305,811.5924,803.40826,805.2574,804.40247,795.9641,809.8215,806.6182,803.941
803.8451,804.08167,811.4881,803.3074,805.1489,804.2958,795.86584,809.71643,806.4942,803.85046
803.7527,803.9849,811.3968,803.2197,805.05414,804.2009,795.7807,809.62616,806.3871,803.7727
803.6717,803.9007,811.31647,803.14325,804.9711,804.11664,795.7066,809.5482,806.2944,803.70544
809.62866,806.3866,812.5123,808.8201,806.0491,806.2974,801.6332,811.51917,810.64703,804.7038
808.55096,806.9444,811.88715,808.3381,806.61444,805.42206,800.56616,812.34174,812.1625,805.048
807.4167,806.7853,811.9596,807.3149,806.58966,804.5864,799.5203,812.5171,811.94073,805.1243
808.0858,808.12964,813.6452,807.97943,808.0849,805.81287,800.33405,813.947,812.79724,806.7455
807.49884,807.9495,813.8045,807.32776,808.0412,805.74414,799.8702,813.7502,812.1128,806.7748
807.1836,807.82904,813.9892,806.9411,808.0513,805.8607,799.5982,813.61743,811.6104,806.8197
806.9887,807.70074,814.1098,806.6829,808.053,806.0296,799.3802,813.48035,811.205,806.8236
806.7118,807.4219,814.02765,806.3514,807.8996,806.0597,799.04443,813.18475,810.717,806.647
806.32965,807.0029,813.76465,805.92163,807.5948,805.9325,798.59204,812.74054,810.1336,806.3054
805.8937,806.51434,813.4015,805.4453,807.2052,805.7038,798.0885,812.22253,809.5124,805.876
805.45105,806.0138,813.00336,804.96906,806.78766,805.42645,797.5872,811.6932,808.90356,805.42316
805.0289,805.5351,812.60864,804.51984,806.37683,805.1342,797.11786,811.18884,808.33514,804.9849
804.6402,805.0945,812.23755,804.1104,805.99097,804.84607,796.69354,810.7276,807.8197,804.58105
804.2901,804.6987,811.8989,803.7451,805.6386,804.5723,796.3181,810.3163,807.3611,804.21985
803.97906,804.34875,811.596,803.42377,805.32275,804.3184,795.9907,809.95575,806.95825,803.90326
803.7052,804.04254,811.328,803.1435,805.0429,804.0863,795.70746,809.6434,806.6074,803.62915
803.4654,803.77625,811.09265,802.90063,804.79675,803.876,795.46387,809.3747,806.30365,803.394
803.25586,803.5454,810.88666,802.6907,804.58124,803.6867,795.25476,809.1445,806.0413,803.1932
803.0731,803.3459,810.70685,802.5094,804.39307,803.517,795.0754,808.9477,805.81537,803.02203
802.91376,803.1733,810.5498,802.35284,804.2288,803.36536,794.9213,808.77954,805.6208,802.8762
802.7746,803.02405,810.41254,802.21747,804.0856,803.22986,794.7887,808.63574,805.4531,802.7519
802.6531,802.8947,810.29254,802.1003,803.9605,803.1092,794.67426,808.5125,805.3086,802.6455
802.54663,802.7825,810.1874,801.99854,803.8512,803.00165,794.5752,808.4067,805.1838,802.55426
802.4535,802.68494,810.0952,801.9101,803.7556,802.906,794.4893,808.3156,805.0759,802.47565
802.3717,802.6001,810.0141,801.83295,803.67194,802.82104,794.4145,808.2369,804.9825,802.4076
808.2818,805.0393,811.1683,807.46216,804.70306,804.9572,800.28723,810.1717,809.3031,803.3597
807.24396,805.6388,810.58844,807.01953,805.31085,804.1221,799.26117,811.03625,810.855,803.7483
806.0966,805.4673,810.64667,805.9833,805.27405,803.2757,798.2032,811.1965,810.6178,803.812
806.76953,806.8143,812.33435,806.65155,806.77203,804.5059,799.02094,812.6278,811.4761,805.4352
806.19055,806.6406,812.4997,806.008,806.735,804.4447,798.565,812.43695,810.7981,805.47076
805.8827,806.5265,812.69025,805.62885,806.7514,804.5682,798.3004,812.31006,810.3019,805.5217
805.69226,806.40204,812.8142,805.37537,806.757,804.741,798.08704,812.1763,809.89996,805.52936
805.4179,806.1254,812.73395,805.04645,806.606,804.7733,797.7543,811.88226,809.4135,805.355
805.03723,805.70807,812.47217,804.61847,806.3028,804.6472,797.3039,811.4389,808.83093,805.01483
804.6023,805.2206,812.1097,804.14307,805.91406,804.4191,796.8018,810.9213,808.2102,804.58636
804.16016,804.7207,811.71173,803.66736,805.4971,804.14197,796.3015,810.3921,807.60144,804.1339
803.738,804.24225,811.31696,803.2184,805.0864,803.84937,795.83276,809.8877,807.0328,803.6959
803.34906,803.8016,810.94525,802.8087,804.7003,803.5606,795.40845,809.42584,806.51685,803.29193
802.9984,803.4054,810.6059,802.4429,804.34753,803.28613,795.0329,809.01385,806.05756,802.93024
802.68665,803.05493,810.30206,802.1208,804.03094,803.03125,794.70496,808.6525,805.6539,802.6129
802.412,802.74805,810.0331,801.8398,803.75024,802.7981,794.4212,808.3392,805.3022,802.3381
802.1712,802.48096,809.79675,801.59607,803.5033,802.58685,794.1769,808.0695,804.99744,802.1021
801.96075,802.2494,809.5898,801.3852,803.28687,802.3964,793.9671,807.8383,804.73425,801.9004
801.77716,802.0489,809.4089,801.20294,803.0977,802.2257,793.7868,807.6405,804.5073,801.7283
801.6168,801.87555,809.25085,801.04553,802.9326,802.073,793.6319,807.4714,804.31177,801.58154
801.4768,801.72534,809.1126,800.90924,802.78845,801.9366,793.4985,807.32666,804.14325,801.45624
801.3544,801.5952,808.99164,800.79114,802.66254,801.815,793.38324,807.2025,803.99786,801.349
801.2472,801.48224,808.8856,800.68866,802.5525,801.70667,793.28357,807.0959,803.8723,801.2569
801.15326,801.38403,808.79254,800.5994,802.45605,801.6102,793.1968,807.0039,803.7636,801.17737
801.0708,801.29846,808.7107,800.52155,802.37164,801.5244,793.1214,806.9245,803.66956,801.10876
806.934,803.69116,809.82336,806.1033,803.356,803.61633,798.9403,808.8231,807.958,802.0146
805.9357,804.3319,809.2884,805.69965,804.0061,802.82104,797.95483,809.7295,809.5462,802.44727
804.77563,804.1484,809.3328,804.65063,803.9575,801.9641,796.8851,809.8749,809.29376,802.4987
805.45233,805.49786,811.0226,805.32263,805.4583,803.1983,797.7069,811.3075,810.1539,804.12396
804.88116,805.33057,811.1938,804.68713,805.4276,803.14435,797.2588,811.12256,809.4823,804.1657
804.5807,805.2228,811.3902,804.3156,805.4505,803.27466,797.0016,811.0015,808.99225,804.2228
804.3948,805.1022,811.5177,804.0667,805.46014,803.45154,796.79297,810.87103,808.5937,804.23413
804.1231,804.82806,811.43933,803.7405,805.31146,803.486,796.46313,810.5788,808.109,804.06195
803.744,804.4123,811.17865,803.3143,805.00977,803.36115,796.0148,810.13635,807.5273,803.7232
803.30994,803.9258,810.81683,802.83984,804.62213,803.13354,795.5141,809.6192,806.907,803.29565
802.8683,803.4266,810.41907,802.36475,804.20557,802.85657,795.01483,809.0901,806.29834,802.8438
802.44617,802.9483,810.02405,801.91583,803.79504,802.56366,794.54645,808.5853,805.7294,802.40594
802.05695,802.5076,809.6519,801.5059,803.4087,802.27435,794.12244,808.1231,805.21295,802.0017
801.7058,802.1112,809.3121,801.1397,803.0555,801.9992,793.74664,807.71045,804.75305,801.6396
801.39343,801.7603,809.0073,800.817,802.73834,801.7434,793.4184,807.3484,804.34863,801.3216
801.1179,801.45264,808.7375,800.5352,802.45685,801.5092,793.1341,807.0342,803.9961,801.0461
800.87634,801.1849,808.50006,800.29065,802.20905,801.2969,792.88916,806.76355,803.6905,800.80927
800.665,800.9524,808.29205,800.07886,801.99164,801.1055,792.6785,806.5314,803.42633,800.6066
800.48035,800.7512,808.1101,799.89575,801.80164,800.9337,792.4975,806.3326,803.1985,800.43365
800.31915,800.5769,807.95105,799.7373,801.6356,800.77997,792.34174,806.1625,803.002,800.286
800.17816,800.42596,807.8119,799.6003,801.49054,800.64264,792.2075,806.0167,802.83264,800.1598
800.05493,800.295,807.68994,799.48126,801.3638,800.52014,792.09155,805.8917,802.68634,800.05164
799.94696,800.1813,807.583,799.3779,801.25287,800.4109,791.991,805.7842,802.56006,799.9586
799.8523,800.0823,807.48914,799.28796,801.15576,800.3137,791.9036,805.69147,802.4506,799.8785
799.7692,799.99603,807.4066,799.2095,801.0706,800.22723,791.82745,805.61127,802.35596,799.809
805.58545,802.3423,808.4776,804.7436,802.0083,802.2748,797.5927,807.4737,806.6122,800.66876
804.6265,803.0242,807.98755,804.37885,802.7005,801.51917,796.6476,808.42163,808.2363,801.1452
803.4539,802.8286,808.0183,803.31726,802.64026,800.652,795.56635,808.5524,807.96893,801.18475
804.13446,804.18085,809.7102,803.99304,804.1438,801.8901,796.39215,809.9865,808.8309,802.812
803.57135,804.0201,809.8873,803.36566,804.11975,801.8436,795.9519,809.80756,808.16583,802.8599
803.2782,803.9185,810.0896,803.00165,804.14905,801.98083,795.7021,809.69244,807.68195,802.92316
803.0968,803.8018,810.22046,802.7575,804.1626,802.1617,795.49817,809.56525,807.28687,802.93835
802.82764,803.5299,810.14404,802.43396,804.0163,802.1983,795.1713,809.27466,806.8039,802.7683
802.4502,803.1158,809.8845,802.0094,803.7161,802.0746,794.72504,808.833,806.2231,802.43097
802.01715,802.6304,809.5233,801.5361,803.3294,801.8476,794.2259,808.31647,805.6032,802.00446
801.576,802.13196,809.1258,801.0616,802.9136,801.57074,793.7276,807.7875,804.9946,801.55304
801.15393,801.654,808.7307,800.61285,802.5032,801.2777,793.2598,807.28265,804.42554,801.1154
800.7645,801.2132,808.35815,800.2028,802.11664,800.9878,792.8359,806.8199,803.9086,800.711
800.4128,800.81647,808.01764,799.83606,801.763,800.7118,792.45996,806.4066,803.4481,800.3485
800.09973,800.465,807.7121,799.5127,801.4451,800.45514,792.13135,806.0437,803.0429,800.0299
799.8234,800.1568,807.4413,799.23016,801.16296,800.22003,791.8465,805.7286,802.6895,799.7536
799.581,799.8882,807.2029,798.98474,800.91425,800.00665,791.6009,805.4571,802.383,799.516
799.3688,799.655,806.9938,798.7721,800.69604,799.8143,791.3895,805.22394,802.118,799.3125
799.1832,799.453,806.81085,798.5881,800.5051,799.6415,791.20776,805.0242,801.8892,799.1387
799.0211,799.27783,806.65076,798.42883,800.33813,799.4867,791.05115,804.853,801.69183,798.99005
798.8793,799.12604,806.5106,798.2908,800.1922,799.3484,790.91614,804.7064,801.52155,798.8629
798.7552,798.9943,806.3878,798.171,800.06464,799.22504,790.7994,804.58057,801.3746,798.7539
798.64636,798.8798,806.28,798.06683,799.95294,799.1149,790.6981,804.47217,801.2474,798.6601
798.55096,798.78015,806.1853,797.97614,799.85504,799.01697,790.61005,804.3786,801.13727,798.57904
798.4671,798.6932,806.102,797.89685,799.7692,798.92975,790.5332,804.29767,801.0418,798.50885
804.2366,800.99304,807.13153,803.3834,800.6603,800.933,796.2448,806.1239,805.2658,799.32245
803.31665,801.71564,806.686,803.05725,801.3941,800.2168,795.3398,807.11304,806.9257,799.8426
802.1319,801.5085,806.70337,801.98346,801.32263,799.3396,794.24713,807.22955,806.6436,799.87024
802.8163,802.8633,808.3973,802.66315,802.829,800.5816,795.07697,808.665,807.50745,801.4996
802.26105,802.709,808.58044,802.04376,802.8114,800.5426,794.64465,808.49207,806.849,801.5538
801.97534,802.6137,808.7885,801.6874,802.8471,800.68665,794.4023,808.3829,806.3713,801.62317
801.7984,802.5009,808.9228,801.4478,802.8647,800.8715,794.203,808.259,805.97955,801.642
801.53186,802.2315,808.8483,801.127,802.72076,800.91034,793.87915,807.9701,805.4983,801.47424
801.15607,801.819,808.58997,800.7042,802.42224,800.7879,793.435,807.52954,804.9185,801.13837
800.724,801.3347,808.22943,800.232,802.03656,800.5615,792.9373,807.01337,804.2991,800.7127
800.2833,800.83685,807.8322,799.75806,801.62115,800.2847,792.44,806.48456,803.6906,800.26196
799.86145,800.3592,807.43695,799.3095,801.2109,799.99146,791.9728,805.9795,803.12134,799.82446
799.4717,799.91846,807.0641,798.8993,800.8243,799.70105,791.5491,805.51636,802.60406,799.41986
799.1196,799.5215,806.7229,798.5322,800.4702,799.4244,791.1731,805.1025,802.1429,799.0571
798.80585,799.16943,806.41656,798.2081,800.15173,799.1668,790.844,804.7388,801.73694,798.73785
798.5288,798.86066,806.1448,797.925,799.8688,798.9307,790.55865,804.42285,801.3828,798.46094
798.28546,798.5914,805.9055,797.6786,799.6193,798.7163,790.3124,804.1503,801.0753,798.2224
798.0723,798.3574,805.69543,797.4651,799.4002,798.5228,790.10034,803.9162,800.8094,798.018
797.88586,798.1545,805.5114,797.2802,799.2083,798.34906,789.9177,803.71545,800.57965,797.84326
797.72284,797.9786,805.3503,797.11993,799.04047,798.19336,789.7604,803.54346,800.3814,797.6937
797.5802,797.826,805.2092,796.98114,798.8937,798.0541,789.62463,803.3959,800.2103,797.56573
797.45526,797.69336,805.0854,796.86053,798.76526,797.9298,789.507,803.2691,800.06244,797.4558
797.34576,797.57825,804.9768,796.7557,798.65283,797.819,789.405,803.1599,799.9346,797.36127
797.2496,797.4777,804.8813,796.6642,798.5542,797.7202,789.3162,803.06555,799.8237,797.27954
797.16504,797.39014,804.79724,796.58417,798.4676,797.63226,789.2387,802.9839,799.7276,797.20856
802.88763,799.6437,805.78546,802.0232,799.31213,799.59125,794.8968,804.7739,803.9193,797.97614
802.0066,800.40674,805.38416,801.7353,800.0875,798.91425,794.0316,805.804,805.6146,798.5394
800.8098,800.1881,805.3883,800.64954,800.00494,798.02734,792.92786,805.90643,805.3181,798.5556
801.49805,801.5457,807.0843,801.333,801.51404,799.2733,793.76166,807.3433,806.18384,800.1871
800.9509,801.39795,807.27356,800.7219,801.5031,799.24176,793.3374,807.1765,805.532,800.2475
800.67255,801.309,807.4875,800.37305,801.5452,799.39264,793.10236,807.07324,805.0605,800.32306
800.50006,801.20013,807.62524,800.1381,801.5668,799.58154,792.9078,806.95264,804.6723,800.34576
800.2361,800.93304,807.5526,799.82007,801.4253,799.62256,792.5869,806.66547,804.19275,800.1801
799.86194,800.5221,807.2954,799.3989,801.12823,799.5012,792.14484,806.2258,803.61383,799.8457
799.43097,800.03894,806.93567,798.928,800.74365,799.2756,791.64874,805.71027,802.995,799.42114
798.9908,799.5419,806.53876,798.4546,800.32886,798.99896,791.1525,805.18164,802.38666,798.97095
798.5691,799.0646,806.1435,798.0063,799.9188,798.70544,790.6859,804.6765,801.81726,798.53357
798.1791,798.6238,805.77,797.59576,799.532,798.41455,790.26227,804.2129,801.2995,798.12885
797.82654,798.2265,805.4282,797.22833,799.1774,798.1371,789.88617,803.79846,800.83777,797.7657
797.51215,797.87415,805.1212,796.9038,798.8585,797.8788,789.5569,803.434,800.43115,797.446
797.2343,797.56464,804.84845,796.61975,798.57477,797.6416,789.27094,803.1172,800.0761,797.1683
796.9901,797.2946,804.60815,796.3727,798.32446,797.4262,789.02405,802.8437,799.76776,796.9289
796.77606,797.0598,804.3971,796.1582,798.10443,797.23175,788.8112,802.60864,799.5009,796.72363
796.58875,796.85614,804.2121,795.9724,797.91174,797.05695,788.6279,802.407,799.2704,796.5479
796.42487,796.6794,804.05,795.8114,797.74304,796.90027,788.4698,802.234,799.0713,796.3975
796.2813,796.52594,803.9079,795.67163,797.5953,796.7601,788.3331,802.0855,798.89923,796.2687
796.15564,796.3927,803.7832,795.5503,797.46606,796.6349,788.21484,801.9578,798.7506,796.15796
796.0453,796.2767,803.6738,795.4445,797.3528,796.52325,788.112,801.84784,798.62195,796.06256
795.9484,796.17554,803.57745,795.35236,797.2535,796.4237,788.0226,801.75275,798.5104,795.98004
795.86316,796.0873,803.4927,795.2717,797.16626,796.3351,787.9444,801.67035,798.4136,795.9083
801.5389,798.2947,804.4395,800.6632,797.96436,798.2499,793.54913,803.4241,802.57294,796.63007
800.69635,799.0979,804.0822,800.41327,798.7809,797.6118,792.7234,804.4949,804.30334,797.2362
799.48804,798.8681,804.07355,799.31586,798.6875,796.7155,791.6088,804.58356,803.9928,797.2412
800.18005,800.22833,805.7716,800.0032,800.1994,797.96533,792.4467,806.0219,804.8604,798.87476
799.6409,800.08716,805.96686,799.4002,800.195,797.9413,792.03033,805.86115,804.2152,798.9414
799.36993,800.0045,806.1865,799.05896,800.2435,798.099,791.8026,805.7638,803.7499,799.0232
799.20197,799.8994,806.32776,798.8287,800.2691,798.29193,791.6128,805.6465,803.3652,799.04956
798.9406,799.6347,806.2571,798.5133,800.13,798.335,791.29486,805.3611,802.8874,798.88617
798.56805,799.22546,806.0011,798.09393,799.83453,798.21497,790.855,804.92236,802.30945,798.5532
798.1381,798.74347,805.64197,797.6241,799.4509,797.98987,790.3604,804.40735,801.6911,798.12964
797.69855,798.24713,805.24536,797.15137,799.03674,797.7135,789.8652,803.8789,801.08295,797.68005
797.277,797.7702,804.85004,796.70325,798.62695,797.4198,789.3992,803.37366,800.5134,797.243
796.88684,797.3294,804.4764,796.2928,798.24,797.1285,788.9758,802.9098,799.9953,796.83813
796.53375,796.9319,804.13385,795.9248,797.8851,796.8503,788.5996,802.4946,799.53296,796.4745
796.21875,796.579,803.826,795.5997,797.56555,796.59106,788.26996,802.12946,799.1256,796.15424
795.94025,796.2689,803.5525,795.315,797.2811,796.353,787.98364,801.8118,798.7698,795.87585
795.6952,795.9982,803.31116,795.067,797.0299,796.13666,787.73596,801.5375,798.46063,795.63574
795.48035,795.7627,803.09906,794.85175,796.80914,795.94116,787.52246,801.3014,798.1928,795.4297
795.2921,795.55817,802.9131,794.6651,796.6154,795.7653,787.3384,801.0988,797.9614,795.2531
795.12726,795.38055,802.75,794.5031,796.44586,795.60767,787.17944,800.92487,797.7614,795.10175
794.9829,795.2264,802.607,794.3626,796.29736,795.4666,787.0421,800.7755,797.5886,794.972
794.8564,795.0922,802.4814,794.24036,796.1673,795.3405,786.923,800.647,797.43915,794.8604
794.74524,794.9756,802.37103,794.13385,796.05316,795.228,786.81946,800.53613,797.3097,794.7642
794.6476,794.8737,802.274,794.04083,795.95306,795.1277,786.7293,800.44025,797.19745,794.6809
794.56177,794.7848,802.1885,793.9596,795.86523,795.0384,786.65045,800.3571,797.1,794.6085
800.19073,796.9462,803.0942,799.3037,796.61707,796.9091,792.20197,802.0747,801.2269,795.2844
799.3865,797.7892,802.78064,799.09143,797.4745,796.3098,791.41547,803.18585,802.99225,795.93317
798.16675,797.5485,802.7594,797.9826,797.37054,795.40424,790.2903,803.2611,802.6679,795.9271
798.86273,798.91144,804.4594,798.6739,798.8853,796.65814,791.1322,804.7009,803.53754,797.5629
798.3316,798.77673,804.66064,798.07904,798.8875,796.6414,790.72375,804.5463,802.89886,797.63586
798.068,798.7004,804.88617,797.7453,798.9424,796.806,790.5035,804.4548,802.4398,797.72375
797.9044,798.5993,805.0308,797.5197,798.9719,797.0029,790.31824,804.3408,802.0585,797.75397
797.6457,798.337,804.96204,797.2071,798.8352,797.0482,790.00336,804.0571,801.5825,797.59283
797.27484,797.9293,804.70734,796.78955,798.5414,796.92944,789.5656,803.6195,801.00555,797.26135
796.84595,797.4485,804.34894,796.32086,798.1589,796.70496,789.0727,803.10504,800.38776,796.83875
796.4069,796.953,803.9526,795.8488,797.74536,796.4288,788.5785,802.57684,799.77985,796.38983
795.98553,796.4763,803.55725,795.4009,797.3357,796.1349,788.1131,802.0715,799.21014,795.95294
795.5952,796.0356,803.18317,794.99023,796.94867,795.843,787.69,801.6072,798.6917,795.54803
795.2417,795.6378,802.84015,794.62195,796.5933,795.5642,787.31366,801.19147,798.22876,795.18396
794.92615,795.2845,802.5315,794.29626,796.2732,795.30414,786.98364,800.8256,797.82074,794.8633
794.6468,794.9739,802.2571,794.01086,795.9881,795.0652,786.69684,800.50714,797.4641,794.58417
794.40094,794.7025,802.0149,793.76215,795.73615,794.84784,786.4486,800.23193,797.1542,794.34326
794.1853,794.4662,801.8019,793.546,795.51447,794.6514,786.2345,799.995,796.8856,794.13635
793.9963,794.2609,801.6149,793.3585,795.32,794.4746,786.0496,799.7915,796.6533,793.95886
793.83057,794.0825,801.45087,793.19574,795.14954,794.31604,785.88995,799.61664,796.45245,793.8067
793.68536,793.92755,801.3069,793.0543,795.0002,794.1741,785.75183,799.4664,796.2788,793.6761
793.55804,793.7927,801.1804,792.9313,794.8693,794.0471,785.63196,799.3369,796.12854,793.5637
793.4461,793.67523,801.0692,792.82404,794.7544,793.9338,785.5277,799.2252,795.99835,793.4666
793.3478,793.57263,800.9713,792.73035,794.6536,793.8327,785.4369,799.12854,795.8854,793.38257
793.2612,793.48315,800.88513,792.6484,794.565,793.74274,785.3574,799.0447,795.7873,793.3095
798.8435,795.5987,801.74976,797.9451,795.27075,795.5694,790.85583,800.72626,799.88184,793.9398
798.0773,796.4812,801.47955,797.77026,796.1688,795.0086,790.1082,801.8774,801.6817,794.6308
796.8464,796.22986,801.446,796.6503,796.0545,794.0941,788.97266,801.9394,801.34375,794.614
797.54626,797.59546,803.1481,797.3455,797.57214,795.3519,789.8186,803.38074,802.2154,796.25195
797.0232,797.4673,803.3554,796.7589,797.58093,795.3427,789.41815,803.2323,801.5834,796.3312
796.7669,797.39716,803.58673,796.4327,797.64215,795.514,789.2052,803.1466,801.1305,796.42523
796.6078,797.3,803.7348,796.2117,797.67566,795.71497,789.0247,803.036,800.75275,796.45917
796.3518,797.0401,803.66797,795.9018,797.5413,795.7625,788.71277,802.7541,800.27856,796.30023
795.9826,796.63416,803.4145,795.4861,797.24915,795.6449,788.2773,802.3175,799.70264,795.97034
795.5548,796.1545,803.0568,795.01855,796.86774,795.4211,787.78577,801.80365,799.0854,795.5487
795.1164,795.6597,802.6608,794.5472,796.4549,795.14514,787.2927,801.2757,798.47766,795.1004
794.69507,795.1835,802.26544,794.0995,796.0454,794.8511,786.828,800.77026,797.9079,794.66376
794.3046,794.7428,801.89105,793.68884,795.6583,794.55884,786.4051,800.30566,797.38916,794.25885
793.9508,794.34485,801.5475,793.3202,795.3027,794.27936,786.02875,799.88947,796.9257,793.89465
793.6346,793.99115,801.2381,792.99396,794.98193,794.0185,785.69855,799.5229,796.5171,793.5733
793.35455,793.67993,800.96277,792.7078,794.69617,793.77856,785.4112,799.20355,796.1596,793.29346
793.108,793.4078,800.71967,792.4584,794.44336,793.56024,785.16235,798.9274,795.8488,793.0519
792.89136,793.17084,800.5056,792.2414,794.2208,793.36285,784.9475,798.6896,795.57935,792.844
792.7015,792.9647,800.31775,792.05304,794.0256,793.1851,784.7619,798.48517,795.3462,792.6657
792.5349,792.7855,800.15265,791.8894,793.8543,793.0255,784.6015,798.3093,795.14453,792.5127
792.38885,792.6298,800.0078,791.74713,793.70404,792.8826,784.4625,798.15814,794.97,792.38116
792.26074,792.49414,799.88055,791.6233,793.5723,792.7548,784.34204,798.0279,794.81903,792.26794
792.148,792.37585,799.76843,791.5152,793.45667,792.6407,784.237,797.91534,794.688,792.17004
792.049,792.2727,799.66974,791.42084,793.35516,792.5389,784.14545,797.818,794.57434,792.08527
791.96173,792.18243,799.5827,791.3382,793.26587,792.4482,784.0653,797.7334,794.4755,792.0115
797.4975,794.2523,800.4065,796.58765,793.9257,794.23096,789.5108,799.3789,798.5378,792.5963
796.76886,795.174,800.1795,796.4499,794.864,793.7084,788.80176,800.56964,800.3718,793.32916
795.5272,794.91223,800.1337,795.3191,794.7397,792.7853,787.6561,800.6188,800.0206,793.3019
796.231,796.2806,801.838,796.01825,796.26013,794.047,788.5062,802.06177,800.89435,794.9421
795.716,796.159,802.05133,795.4399,796.2756,794.04535,788.1137,801.9195,800.2691,795.0275
795.467,796.0951,802.2884,795.12103,796.3431,794.2234,787.908,801.8396,799.8223,795.12775
795.3124,796.0018,802.43976,794.9047,796.38055,794.4283,787.7321,801.73236,799.448,795.1654
795.05896,795.7442,802.37494,794.59766,796.2486,794.47797,787.4233,801.4522,798.97565,795.0087
794.6915,795.33997,802.1227,794.1838,795.95807,794.36163,786.9899,801.0166,798.40076,794.6804
794.2648,794.86163,801.76587,793.71735,795.57776,794.13855,786.5001,800.5034,797.7842,794.2598
793.8269,794.3676,801.3702,793.24664,795.16547,793.86273,786.0082,799.97565,797.1767,793.81213
793.4058,793.8917,800.97473,792.7993,794.75635,793.5686,785.544,799.47015,796.6068,793.37573
793.0153,793.4512,800.6001,792.3886,794.36914,793.2758,785.12146,799.00525,796.08777,792.97076
792.661,793.053,800.2559,792.01953,794.0131,792.99567,784.74506,798.58856,795.62384,792.60626
792.34424,792.69885,799.9458,791.69275,793.69183,792.734,784.4145,798.2212,795.2144,792.28436
792.06354,792.3871,799.6697,791.406,793.4054,792.4933,784.12665,797.9011,794.8563,792.0039
791.81616,792.1144,799.42566,791.15576,793.1519,792.27405,783.8774,797.6242,794.54474,791.76166
791.59875,791.87665,799.2107,790.93805,792.9286,792.0756,783.66174,797.38544,794.2745,791.553
791.40796,791.6698,799.0218,790.7488,792.7324,791.8969,783.4755,797.18005,794.0404,791.37384
791.2406,791.48987,798.8559,790.58435,792.5603,791.73645,783.3144,797.0035,793.8379,791.2199
791.09375,791.33325,798.71,790.4413,792.40924,791.59265,783.1747,796.8514,793.66266,791.08765
790.9648,791.1969,798.5818,790.3166,792.2767,791.464,783.05334,796.7202,793.5108,790.9734
790.85144,791.078,798.46906,790.2079,792.1604,791.3491,782.9477,796.60693,793.3792,790.8749
790.7517,790.9741,798.3696,790.11273,792.0581,791.2465,782.85547,796.5088,793.26483,790.7893
790.6638,790.88324,798.28186,790.0294,791.9682,791.15515,782.77466,796.4235,793.1654,790.7148
796.1529,792.9075,799.0647,795.23157,792.5821,792.89404,788.16736,798.0328,797.195,791.2542
795.4617,793.868,798.8805,795.1306,793.5603,792.4093,787.4966,799.26294,799.06305,792.0287
794.2095,793.596,798.8229,793.98926,793.4262,791.4779,786.341,799.2994,798.69885,791.99115
794.9173,794.9671,800.52924,794.6923,794.94946,792.74365,787.1951,800.74396,799.57465,793.6335
794.4102,794.85205,800.74854,794.1222,794.9715,792.74945,786.8106,800.6079,798.9561,793.72534
794.16846,794.7944,800.99133,793.8109,795.04535,792.9342,786.6122,800.53394,798.5155,793.83154
794.0184,794.7049,801.1462,793.5991,795.0868,793.1431,786.44104,800.43,798.14465,793.87305
793.7676,794.4498,801.0834,793.29486,794.95734,793.19495,786.1352,800.1516,797.67413,793.7186
793.40186,794.0473,800.83234,792.8828,794.66846,793.0799,785.704,799.71716,797.1004,793.39185
792.97626,793.5702,800.4763,792.41766,794.28925,792.85754,785.2158,799.2046,796.48444,792.9725
792.5391,793.07697,800.08105,791.94775,793.8776,792.582,784.725,798.6772,795.87714,792.5253
792.1182,792.6015,799.6856,791.5006,793.46875,792.2877,784.2615,798.1716,795.30725,792.0892
791.72754,792.161,799.31055,791.08984,793.0815,791.99457,783.8392,797.7064,794.7879,791.68427
791.3729,791.7627,798.96594,790.7206,792.7252,791.7138,783.4629,797.2891,794.3235,791.31934
791.05566,791.40826,798.65515,790.3932,792.40344,791.4513,783.132,796.92126,793.9136,790.9971
